genus_id	institution_id	category_id	image_id	scientificName	family	genus	species	authors
1548	19	9269	09269__096	Miconia crenata (Vahl) Michelang.	Melastomataceae	Miconia	crenata	(Vahl) Michelang.
1548	27	9269	09269__099	Miconia crenata (Vahl) Michelang.	Melastomataceae	Miconia	crenata	(Vahl) Michelang.
1548	27	9269	09269__100	Miconia crenata (Vahl) Michelang.	Melastomataceae	Miconia	crenata	(Vahl) Michelang.
1548	36	9269	09269__101	Miconia crenata (Vahl) Michelang.	Melastomataceae	Miconia	crenata	(Vahl) Michelang.
1548	36	9269	09269__104	Miconia crenata (Vahl) Michelang.	Melastomataceae	Miconia	crenata	(Vahl) Michelang.
1548	36	9269	09269__106	Miconia crenata (Vahl) Michelang.	Melastomataceae	Miconia	crenata	(Vahl) Michelang.
1548	36	9269	09269__108	Miconia crenata (Vahl) Michelang.	Melastomataceae	Miconia	crenata	(Vahl) Michelang.
1548	19	9269	09269__109	Miconia crenata (Vahl) Michelang.	Melastomataceae	Miconia	crenata	(Vahl) Michelang.
1548	19	9269	09269__110	Miconia crenata (Vahl) Michelang.	Melastomataceae	Miconia	crenata	(Vahl) Michelang.
1548	36	9269	09269__111	Miconia crenata (Vahl) Michelang.	Melastomataceae	Miconia	crenata	(Vahl) Michelang.
1548	36	9269	09269__112	Miconia crenata (Vahl) Michelang.	Melastomataceae	Miconia	crenata	(Vahl) Michelang.
1548	21	9270	09270__003	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	21	9270	09270__004	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	21	9270	09270__006	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	21	9270	09270__007	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	21	9270	09270__008	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__009	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__010	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__013	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__014	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__015	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__016	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__017	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__018	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__021	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__022	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__024	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__025	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__026	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__027	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__028	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__029	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__030	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__031	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__032	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__033	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__034	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__035	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__037	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__038	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__039	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__040	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__041	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__043	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__044	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__045	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__046	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__048	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__049	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__051	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__052	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__055	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__056	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__057	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__058	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	52	9270	09270__060	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	52	9270	09270__061	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	52	9270	09270__062	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	52	9270	09270__064	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	52	9270	09270__067	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	52	9270	09270__068	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	52	9270	09270__069	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	52	9270	09270__070	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	52	9270	09270__073	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	38	9270	09270__078	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	38	9270	09270__079	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	38	9270	09270__080	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	38	9270	09270__082	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	38	9270	09270__083	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	38	9270	09270__085	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	38	9270	09270__086	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	38	9270	09270__093	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	38	9270	09270__096	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	53	9270	09270__098	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	53	9270	09270__099	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__101	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	0	9270	09270__102	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__103	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__104	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__105	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__106	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__108	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__109	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__110	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__112	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__113	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	36	9270	09270__114	Miconia elaeagnoides (Sw.) Griseb.	Melastomataceae	Miconia	elaeagnoides	(Sw.) Griseb.
1548	21	9271	09271__001	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__002	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__004	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__005	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__006	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__007	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__008	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__009	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__010	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__011	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__013	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__014	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__016	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__017	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__018	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__019	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__020	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__021	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__022	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__023	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__024	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__025	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__026	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	36	9271	09271__027	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	52	9271	09271__028	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	52	9271	09271__029	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	52	9271	09271__032	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	52	9271	09271__033	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	52	9271	09271__034	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	52	9271	09271__036	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	52	9271	09271__039	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	52	9271	09271__041	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	52	9271	09271__042	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	38	9271	09271__043	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	38	9271	09271__047	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	53	9271	09271__050	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	27	9271	09271__053	Miconia foveolata Cogn.	Melastomataceae	Miconia	foveolata	Cogn.
1548	0	9272	09272__001	Miconia krugiana (Cogn.) Majure & Judd	Melastomataceae	Miconia	krugiana	(Cogn.) Majure & Judd
1548	21	9272	09272__002	Miconia krugiana (Cogn.) Majure & Judd	Melastomataceae	Miconia	krugiana	(Cogn.) Majure & Judd
1548	36	9272	09272__003	Miconia krugiana (Cogn.) Majure & Judd	Melastomataceae	Miconia	krugiana	(Cogn.) Majure & Judd
1548	36	9272	09272__004	Miconia krugiana (Cogn.) Majure & Judd	Melastomataceae	Miconia	krugiana	(Cogn.) Majure & Judd
1548	36	9272	09272__006	Miconia krugiana (Cogn.) Majure & Judd	Melastomataceae	Miconia	krugiana	(Cogn.) Majure & Judd
1548	36	9272	09272__007	Miconia krugiana (Cogn.) Majure & Judd	Melastomataceae	Miconia	krugiana	(Cogn.) Majure & Judd
1548	36	9272	09272__008	Miconia krugiana (Cogn.) Majure & Judd	Melastomataceae	Miconia	krugiana	(Cogn.) Majure & Judd
1548	36	9272	09272__009	Miconia krugiana (Cogn.) Majure & Judd	Melastomataceae	Miconia	krugiana	(Cogn.) Majure & Judd
1548	36	9272	09272__010	Miconia krugiana (Cogn.) Majure & Judd	Melastomataceae	Miconia	krugiana	(Cogn.) Majure & Judd
1548	36	9272	09272__011	Miconia krugiana (Cogn.) Majure & Judd	Melastomataceae	Miconia	krugiana	(Cogn.) Majure & Judd
1548	36	9272	09272__012	Miconia krugiana (Cogn.) Majure & Judd	Melastomataceae	Miconia	krugiana	(Cogn.) Majure & Judd
1548	36	9272	09272__013	Miconia krugiana (Cogn.) Majure & Judd	Melastomataceae	Miconia	krugiana	(Cogn.) Majure & Judd
1548	36	9272	09272__014	Miconia krugiana (Cogn.) Majure & Judd	Melastomataceae	Miconia	krugiana	(Cogn.) Majure & Judd
1548	52	9272	09272__016	Miconia krugiana (Cogn.) Majure & Judd	Melastomataceae	Miconia	krugiana	(Cogn.) Majure & Judd
1548	38	9272	09272__018	Miconia krugiana (Cogn.) Majure & Judd	Melastomataceae	Miconia	krugiana	(Cogn.) Majure & Judd
1548	19	9272	09272__019	Miconia krugiana (Cogn.) Majure & Judd	Melastomataceae	Miconia	krugiana	(Cogn.) Majure & Judd
1548	27	9272	09272__021	Miconia krugiana (Cogn.) Majure & Judd	Melastomataceae	Miconia	krugiana	(Cogn.) Majure & Judd
1548	36	9273	09273__001	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__003	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__004	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__005	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__006	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__007	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__008	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__010	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__015	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__016	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__018	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__020	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__021	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__022	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__023	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__024	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__025	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__028	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__029	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__030	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__032	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__033	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__034	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__036	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__037	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__038	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__039	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__040	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__041	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__042	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__043	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__048	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__049	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__050	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__051	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__052	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__053	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__054	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__055	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	38	9273	09273__064	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	38	9273	09273__065	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	38	9273	09273__066	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	38	9273	09273__067	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	38	9273	09273__070	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	38	9273	09273__071	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	38	9273	09273__072	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	38	9273	09273__074	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	38	9273	09273__076	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	38	9273	09273__082	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	38	9273	09273__083	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	38	9273	09273__084	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	38	9273	09273__086	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	19	9273	09273__087	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	19	9273	09273__088	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	19	9273	09273__090	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	19	9273	09273__092	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	19	9273	09273__093	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	19	9273	09273__094	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	19	9273	09273__095	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	19	9273	09273__097	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	4	9273	09273__099	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	4	9273	09273__100	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__101	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__104	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	19	9273	09273__105	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__106	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	19	9273	09273__107	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__108	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	19	9273	09273__109	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
1548	36	9273	09273__110	Miconia mirabilis (Aubl.) L.O.Williams	Melastomataceae	Miconia	mirabilis	(Aubl.) L.O.Williams
